order_details_id,order_id,order_date,order_time,item_id,Hour,Weekday,Weeknumber,Day,Month
5326,2362,09-02-2023,12.30.05 PM,125,12,Thursday,6,9,February
5327,2362,09-02-2023,12.30.05 PM,111,12,Thursday,6,9,February
5328,2362,09-02-2023,12.30.05 PM,105,12,Thursday,6,9,February
5329,2363,09-02-2023,12.35.50 PM,108,12,Thursday,6,9,February
5330,2363,09-02-2023,12.35.50 PM,119,12,Thursday,6,9,February
5331,2363,09-02-2023,12.35.50 PM,120,12,Thursday,6,9,February
5332,2363,09-02-2023,12.35.50 PM,106,12,Thursday,6,9,February
5333,2364,09-02-2023,12.52.36 PM,101,12,Thursday,6,9,February
5334,2364,09-02-2023,12.52.36 PM,109,12,Thursday,6,9,February
5335,2364,09-02-2023,12.52.36 PM,117,12,Thursday,6,9,February
5336,2364,09-02-2023,12.52.36 PM,127,12,Thursday,6,9,February
5337,2364,09-02-2023,12.52.36 PM,127,12,Thursday,6,9,February
5338,2364,09-02-2023,12.52.36 PM,127,12,Thursday,6,9,February
5339,2364,09-02-2023,12.52.36 PM,119,12,Thursday,6,9,February
5340,2364,09-02-2023,12.52.36 PM,120,12,Thursday,6,9,February
5341,2364,09-02-2023,12.52.36 PM,132,12,Thursday,6,9,February
5342,2365,09-02-2023,1.02.33 PM,109,13,Thursday,6,9,February
5343,2366,09-02-2023,1.07.01 PM,117,13,Thursday,6,9,February
5344,2366,09-02-2023,1.07.01 PM,106,13,Thursday,6,9,February
5345,2366,09-02-2023,1.07.01 PM,106,13,Thursday,6,9,February
5346,2367,09-02-2023,1.08.29 PM,112,13,Thursday,6,9,February
5347,2367,09-02-2023,1.08.29 PM,131,13,Thursday,6,9,February
5348,2368,09-02-2023,1.35.05 PM,105,13,Thursday,6,9,February
5349,2369,09-02-2023,2.00.19 PM,107,14,Thursday,6,9,February
5350,2369,09-02-2023,2.00.19 PM,102,14,Thursday,6,9,February
5351,2369,09-02-2023,2.00.19 PM,124,14,Thursday,6,9,February
5352,2369,09-02-2023,2.00.19 PM,117,14,Thursday,6,9,February
5353,2369,09-02-2023,2.00.19 PM,113,14,Thursday,6,9,February
5354,2369,09-02-2023,2.00.19 PM,118,14,Thursday,6,9,February
5355,2369,09-02-2023,2.00.19 PM,120,14,Thursday,6,9,February
5356,2369,09-02-2023,2.00.19 PM,105,14,Thursday,6,9,February
5357,2369,09-02-2023,2.00.19 PM,105,14,Thursday,6,9,February
5358,2369,09-02-2023,2.00.19 PM,106,14,Thursday,6,9,February
5359,2369,09-02-2023,2.00.19 PM,114,14,Thursday,6,9,February
5360,2369,09-02-2023,2.00.19 PM,NULL,14,Thursday,6,9,February
5361,2370,09-02-2023,2.00.23 PM,127,14,Thursday,6,9,February
5362,2370,09-02-2023,2.00.23 PM,106,14,Thursday,6,9,February
5363,2371,09-02-2023,2.00.40 PM,104,14,Thursday,6,9,February
5364,2372,09-02-2023,2.04.34 PM,107,14,Thursday,6,9,February
5365,2372,09-02-2023,2.04.34 PM,124,14,Thursday,6,9,February
5366,2372,09-02-2023,2.04.34 PM,126,14,Thursday,6,9,February
5367,2372,09-02-2023,2.04.34 PM,122,14,Thursday,6,9,February
5368,2373,09-02-2023,2.29.17 PM,130,14,Thursday,6,9,February
5369,2374,09-02-2023,2.35.54 PM,125,14,Thursday,6,9,February
5370,2374,09-02-2023,2.35.54 PM,126,14,Thursday,6,9,February
5371,2374,09-02-2023,2.35.54 PM,117,14,Thursday,6,9,February
5372,2374,09-02-2023,2.35.54 PM,113,14,Thursday,6,9,February
5373,2375,09-02-2023,3.14.42 PM,101,15,Thursday,6,9,February
5374,2375,09-02-2023,3.14.42 PM,111,15,Thursday,6,9,February
5375,2375,09-02-2023,3.14.42 PM,132,15,Thursday,6,9,February
5376,2376,09-02-2023,3.25.59 PM,101,15,Thursday,6,9,February
5377,2376,09-02-2023,3.25.59 PM,108,15,Thursday,6,9,February
5378,2376,09-02-2023,3.25.59 PM,125,15,Thursday,6,9,February
5379,2376,09-02-2023,3.25.59 PM,110,15,Thursday,6,9,February
5380,2377,09-02-2023,3.26.16 PM,109,15,Thursday,6,9,February
5381,2377,09-02-2023,3.26.16 PM,122,15,Thursday,6,9,February
5382,2378,09-02-2023,4.05.30 PM,111,16,Thursday,6,9,February
5383,2378,09-02-2023,4.05.30 PM,119,16,Thursday,6,9,February
5384,2379,09-02-2023,4.18.14 PM,110,16,Thursday,6,9,February
5385,2379,09-02-2023,4.18.14 PM,129,16,Thursday,6,9,February
5386,2380,09-02-2023,4.22.26 PM,103,16,Thursday,6,9,February
5387,2380,09-02-2023,4.22.26 PM,111,16,Thursday,6,9,February
5388,2381,09-02-2023,4.49.40 PM,102,16,Thursday,6,9,February
5389,2381,09-02-2023,4.49.40 PM,102,16,Thursday,6,9,February
5390,2381,09-02-2023,4.49.40 PM,113,16,Thursday,6,9,February
5391,2381,09-02-2023,4.49.40 PM,120,16,Thursday,6,9,February
5392,2382,09-02-2023,5.09.34 PM,101,17,Thursday,6,9,February
5393,2382,09-02-2023,5.09.34 PM,107,17,Thursday,6,9,February
5394,2382,09-02-2023,5.09.34 PM,122,17,Thursday,6,9,February
5395,2382,09-02-2023,5.09.34 PM,114,17,Thursday,6,9,February
5396,2383,09-02-2023,5.12.03 PM,109,17,Thursday,6,9,February
5397,2383,09-02-2023,5.12.03 PM,105,17,Thursday,6,9,February
5398,2384,09-02-2023,5.17.07 PM,121,17,Thursday,6,9,February
5399,2385,09-02-2023,5.23.46 PM,119,17,Thursday,6,9,February
5400,2386,09-02-2023,5.36.17 PM,109,17,Thursday,6,9,February
5401,2386,09-02-2023,5.36.17 PM,129,17,Thursday,6,9,February
5402,2387,09-02-2023,5.38.39 PM,101,17,Thursday,6,9,February
5403,2387,09-02-2023,5.38.39 PM,104,17,Thursday,6,9,February
5404,2387,09-02-2023,5.38.39 PM,124,17,Thursday,6,9,February
5405,2387,09-02-2023,5.38.39 PM,132,17,Thursday,6,9,February
5406,2388,09-02-2023,5.46.35 PM,108,17,Thursday,6,9,February
5407,2389,09-02-2023,5.57.51 PM,120,17,Thursday,6,9,February
5408,2390,09-02-2023,6.02.29 PM,129,18,Thursday,6,9,February
5409,2390,09-02-2023,6.02.29 PM,105,18,Thursday,6,9,February
5410,2391,09-02-2023,6.05.26 PM,119,18,Thursday,6,9,February
5411,2392,09-02-2023,6.05.44 PM,103,18,Thursday,6,9,February
5412,2392,09-02-2023,6.05.44 PM,104,18,Thursday,6,9,February
5413,2393,09-02-2023,6.06.54 PM,126,18,Thursday,6,9,February
5414,2393,09-02-2023,6.06.54 PM,113,18,Thursday,6,9,February
5415,2393,09-02-2023,6.06.54 PM,132,18,Thursday,6,9,February
5416,2394,09-02-2023,6.14.43 PM,101,18,Thursday,6,9,February
5417,2394,09-02-2023,6.14.43 PM,127,18,Thursday,6,9,February
5418,2394,09-02-2023,6.14.43 PM,123,18,Thursday,6,9,February
5419,2395,09-02-2023,6.33.38 PM,102,18,Thursday,6,9,February
5420,2395,09-02-2023,6.33.38 PM,128,18,Thursday,6,9,February
5421,2396,09-02-2023,6.34.07 PM,122,18,Thursday,6,9,February
5422,2396,09-02-2023,6.34.07 PM,130,18,Thursday,6,9,February
5423,2396,09-02-2023,6.34.07 PM,114,18,Thursday,6,9,February
5424,2397,09-02-2023,6.35.19 PM,102,18,Thursday,6,9,February
5425,2397,09-02-2023,6.35.19 PM,111,18,Thursday,6,9,February
5426,2398,09-02-2023,6.53.44 PM,125,18,Thursday,6,9,February
5427,2398,09-02-2023,6.53.44 PM,112,18,Thursday,6,9,February
5428,2398,09-02-2023,6.53.44 PM,114,18,Thursday,6,9,February
5429,2399,09-02-2023,7.00.56 PM,125,19,Thursday,6,9,February
5430,2399,09-02-2023,7.00.56 PM,109,19,Thursday,6,9,February
5431,2399,09-02-2023,7.00.56 PM,127,19,Thursday,6,9,February
5432,2399,09-02-2023,7.00.56 PM,129,19,Thursday,6,9,February
5433,2400,09-02-2023,7.30.28 PM,126,19,Thursday,6,9,February
5434,2401,09-02-2023,7.33.50 PM,102,19,Thursday,6,9,February
5435,2401,09-02-2023,7.33.50 PM,120,19,Thursday,6,9,February
5436,2401,09-02-2023,7.33.50 PM,131,19,Thursday,6,9,February
5437,2401,09-02-2023,7.33.50 PM,132,19,Thursday,6,9,February
5438,2402,09-02-2023,7.38.23 PM,110,19,Thursday,6,9,February
5439,2403,09-02-2023,7.54.24 PM,109,19,Thursday,6,9,February
5440,2403,09-02-2023,7.54.24 PM,121,19,Thursday,6,9,February
5441,2403,09-02-2023,7.54.24 PM,131,19,Thursday,6,9,February
5442,2404,09-02-2023,8.09.44 PM,109,20,Thursday,6,9,February
5443,2404,09-02-2023,8.09.44 PM,119,20,Thursday,6,9,February
5444,2404,09-02-2023,8.09.44 PM,130,20,Thursday,6,9,February
5445,2405,09-02-2023,8.38.13 PM,118,20,Thursday,6,9,February
5446,2406,09-02-2023,9.08.21 PM,107,21,Thursday,6,9,February
5447,2406,09-02-2023,9.08.21 PM,113,21,Thursday,6,9,February
5448,2407,09-02-2023,9.51.59 PM,128,21,Thursday,6,9,February
5449,2408,09-02-2023,10.01.04 PM,124,22,Thursday,6,9,February
5450,2408,09-02-2023,10.01.04 PM,125,22,Thursday,6,9,February
5451,2409,10-02-2023,11.28.16 AM,101,11,Friday,6,10,February
5452,2409,10-02-2023,11.28.16 AM,113,11,Friday,6,10,February
5453,2409,10-02-2023,11.28.16 AM,121,11,Friday,6,10,February
5454,2409,10-02-2023,11.28.16 AM,114,11,Friday,6,10,February
5455,2410,10-02-2023,11.43.09 AM,111,11,Friday,6,10,February
5456,2410,10-02-2023,11.43.09 AM,121,11,Friday,6,10,February
5457,2410,10-02-2023,11.43.09 AM,105,11,Friday,6,10,February
5458,2411,10-02-2023,11.53.29 AM,116,11,Friday,6,10,February
5459,2412,10-02-2023,12.09.03 PM,127,12,Friday,6,10,February
5460,2413,10-02-2023,12.10.19 PM,101,12,Friday,6,10,February
5461,2414,10-02-2023,12.10.37 PM,105,12,Friday,6,10,February
5462,2415,10-02-2023,12.34.39 PM,120,12,Friday,6,10,February
5463,2415,10-02-2023,12.34.39 PM,122,12,Friday,6,10,February
5464,2416,10-02-2023,12.37.42 PM,117,12,Friday,6,10,February
5465,2416,10-02-2023,12.37.42 PM,122,12,Friday,6,10,February
5466,2417,10-02-2023,12.38.36 PM,124,12,Friday,6,10,February
5467,2417,10-02-2023,12.38.36 PM,125,12,Friday,6,10,February
5468,2417,10-02-2023,12.38.36 PM,111,12,Friday,6,10,February
5469,2417,10-02-2023,12.38.36 PM,119,12,Friday,6,10,February
5470,2418,10-02-2023,12.40.03 PM,121,12,Friday,6,10,February
5471,2419,10-02-2023,12.41.17 PM,120,12,Friday,6,10,February
5472,2420,10-02-2023,12.43.17 PM,131,12,Friday,6,10,February
5473,2421,10-02-2023,12.48.04 PM,106,12,Friday,6,10,February
5474,2422,10-02-2023,12.58.32 PM,102,12,Friday,6,10,February
5475,2422,10-02-2023,12.58.32 PM,124,12,Friday,6,10,February
5476,2422,10-02-2023,12.58.32 PM,113,12,Friday,6,10,February
5477,2422,10-02-2023,12.58.32 PM,122,12,Friday,6,10,February
5478,2423,10-02-2023,1.04.06 PM,109,13,Friday,6,10,February
5479,2423,10-02-2023,1.04.06 PM,111,13,Friday,6,10,February
5480,2423,10-02-2023,1.04.06 PM,119,13,Friday,6,10,February
5481,2424,10-02-2023,1.04.23 PM,115,13,Friday,6,10,February
5482,2424,10-02-2023,1.04.23 PM,111,13,Friday,6,10,February
5483,2425,10-02-2023,1.17.12 PM,122,13,Friday,6,10,February
5484,2426,10-02-2023,1.37.25 PM,108,13,Friday,6,10,February
5485,2426,10-02-2023,1.37.25 PM,126,13,Friday,6,10,February
5486,2426,10-02-2023,1.37.25 PM,110,13,Friday,6,10,February
5487,2427,10-02-2023,1.42.50 PM,106,13,Friday,6,10,February
5488,2428,10-02-2023,1.45.23 PM,120,13,Friday,6,10,February
5489,2429,10-02-2023,1.49.59 PM,131,13,Friday,6,10,February
5490,2430,10-02-2023,1.54.52 PM,129,13,Friday,6,10,February
5491,2430,10-02-2023,1.54.52 PM,111,13,Friday,6,10,February
5492,2430,10-02-2023,1.54.52 PM,105,13,Friday,6,10,February
5493,2431,10-02-2023,2.06.28 PM,102,14,Friday,6,10,February
5494,2431,10-02-2023,2.06.28 PM,125,14,Friday,6,10,February
5495,2431,10-02-2023,2.06.28 PM,117,14,Friday,6,10,February
5496,2431,10-02-2023,2.06.28 PM,127,14,Friday,6,10,February
5497,2431,10-02-2023,2.06.28 PM,111,14,Friday,6,10,February
5498,2431,10-02-2023,2.06.28 PM,120,14,Friday,6,10,February
5499,2431,10-02-2023,2.06.28 PM,120,14,Friday,6,10,February
5500,2431,10-02-2023,2.06.28 PM,122,14,Friday,6,10,February
5501,2432,10-02-2023,2.11.49 PM,124,14,Friday,6,10,February
5502,2432,10-02-2023,2.11.49 PM,110,14,Friday,6,10,February
5503,2432,10-02-2023,2.11.49 PM,120,14,Friday,6,10,February
5504,2432,10-02-2023,2.11.49 PM,NULL,14,Friday,6,10,February
5505,2433,10-02-2023,2.23.45 PM,102,14,Friday,6,10,February
5506,2433,10-02-2023,2.23.45 PM,127,14,Friday,6,10,February
5507,2433,10-02-2023,2.23.45 PM,123,14,Friday,6,10,February
5508,2434,10-02-2023,2.25.40 PM,119,14,Friday,6,10,February
5509,2435,10-02-2023,2.28.48 PM,129,14,Friday,6,10,February
5510,2436,10-02-2023,2.58.42 PM,118,14,Friday,6,10,February
5511,2436,10-02-2023,2.58.42 PM,105,14,Friday,6,10,February
5512,2437,10-02-2023,3.01.08 PM,126,15,Friday,6,10,February
5513,2437,10-02-2023,3.01.08 PM,120,15,Friday,6,10,February
5514,2438,10-02-2023,3.31.30 PM,120,15,Friday,6,10,February
5515,2439,10-02-2023,4.43.26 PM,111,16,Friday,6,10,February
5516,2439,10-02-2023,4.43.26 PM,121,16,Friday,6,10,February
5517,2440,10-02-2023,4.43.55 PM,108,16,Friday,6,10,February
5518,2440,10-02-2023,4.43.55 PM,127,16,Friday,6,10,February
5519,2440,10-02-2023,4.43.55 PM,113,16,Friday,6,10,February
5520,2441,10-02-2023,4.49.23 PM,122,16,Friday,6,10,February
5521,2442,10-02-2023,4.49.38 PM,101,16,Friday,6,10,February
5522,2442,10-02-2023,4.49.38 PM,115,16,Friday,6,10,February
5523,2442,10-02-2023,4.49.38 PM,112,16,Friday,6,10,February
5524,2443,10-02-2023,4.54.05 PM,102,16,Friday,6,10,February
5525,2444,10-02-2023,5.02.57 PM,125,17,Friday,6,10,February
5526,2444,10-02-2023,5.02.57 PM,113,17,Friday,6,10,February
5527,2445,10-02-2023,5.10.46 PM,107,17,Friday,6,10,February
5528,2445,10-02-2023,5.10.46 PM,124,17,Friday,6,10,February
5529,2445,10-02-2023,5.10.46 PM,129,17,Friday,6,10,February
5530,2446,10-02-2023,5.19.06 PM,104,17,Friday,6,10,February
5531,2447,10-02-2023,5.20.30 PM,125,17,Friday,6,10,February
5532,2447,10-02-2023,5.20.30 PM,130,17,Friday,6,10,February
5533,2447,10-02-2023,5.20.30 PM,123,17,Friday,6,10,February
5534,2447,10-02-2023,5.20.30 PM,106,17,Friday,6,10,February
5535,2448,10-02-2023,5.26.11 PM,112,17,Friday,6,10,February
5536,2449,10-02-2023,5.51.44 PM,132,17,Friday,6,10,February
5537,2450,10-02-2023,5.55.50 PM,110,17,Friday,6,10,February
5538,2450,10-02-2023,5.55.50 PM,122,17,Friday,6,10,February
5539,2451,10-02-2023,5.58.53 PM,113,17,Friday,6,10,February
5540,2451,10-02-2023,5.58.53 PM,105,17,Friday,6,10,February
5541,2452,10-02-2023,6.09.01 PM,108,18,Friday,6,10,February
5542,2452,10-02-2023,6.09.01 PM,128,18,Friday,6,10,February
5543,2452,10-02-2023,6.09.01 PM,132,18,Friday,6,10,February
5544,2453,10-02-2023,6.51.01 PM,126,18,Friday,6,10,February
5545,2454,10-02-2023,7.00.37 PM,117,19,Friday,6,10,February
5546,2454,10-02-2023,7.00.37 PM,106,19,Friday,6,10,February
5547,2455,10-02-2023,7.07.28 PM,129,19,Friday,6,10,February
5548,2455,10-02-2023,7.07.28 PM,118,19,Friday,6,10,February
5549,2455,10-02-2023,7.07.28 PM,131,19,Friday,6,10,February
5550,2455,10-02-2023,7.07.28 PM,114,19,Friday,6,10,February
5551,2456,10-02-2023,7.19.00 PM,126,19,Friday,6,10,February
5552,2456,10-02-2023,7.19.00 PM,110,19,Friday,6,10,February
5553,2456,10-02-2023,7.19.00 PM,112,19,Friday,6,10,February
5554,2456,10-02-2023,7.19.00 PM,113,19,Friday,6,10,February
5555,2457,10-02-2023,8.01.34 PM,111,20,Friday,6,10,February
5556,2458,10-02-2023,8.09.17 PM,125,20,Friday,6,10,February
5557,2458,10-02-2023,8.09.17 PM,113,20,Friday,6,10,February
5558,2458,10-02-2023,8.09.17 PM,105,20,Friday,6,10,February
5559,2458,10-02-2023,8.09.17 PM,132,20,Friday,6,10,February
5560,2459,10-02-2023,8.12.30 PM,104,20,Friday,6,10,February
5561,2459,10-02-2023,8.12.30 PM,121,20,Friday,6,10,February
5562,2460,10-02-2023,8.13.13 PM,111,20,Friday,6,10,February
5563,2461,10-02-2023,8.14.23 PM,108,20,Friday,6,10,February
5564,2462,10-02-2023,8.18.10 PM,101,20,Friday,6,10,February
5565,2462,10-02-2023,8.18.10 PM,101,20,Friday,6,10,February
5566,2463,10-02-2023,8.20.20 PM,110,20,Friday,6,10,February
5567,2463,10-02-2023,8.20.20 PM,120,20,Friday,6,10,February
5568,2464,10-02-2023,8.20.24 PM,127,20,Friday,6,10,February
5569,2465,10-02-2023,8.33.37 PM,115,20,Friday,6,10,February
5570,2465,10-02-2023,8.33.37 PM,120,20,Friday,6,10,February
5571,2466,10-02-2023,9.11.59 PM,117,21,Friday,6,10,February
5572,2467,10-02-2023,9.35.04 PM,132,21,Friday,6,10,February
5573,2468,11-02-2023,11.44.12 AM,130,11,Saturday,6,11,February
5574,2469,11-02-2023,11.44.58 AM,110,11,Saturday,6,11,February
5575,2470,11-02-2023,11.46.05 AM,125,11,Saturday,6,11,February
5576,2470,11-02-2023,11.46.05 AM,113,11,Saturday,6,11,February
5577,2471,11-02-2023,11.48.07 AM,107,11,Saturday,6,11,February
5578,2471,11-02-2023,11.48.07 AM,102,11,Saturday,6,11,February
5579,2471,11-02-2023,11.48.07 AM,102,11,Saturday,6,11,February
5580,2471,11-02-2023,11.48.07 AM,108,11,Saturday,6,11,February
5581,2471,11-02-2023,11.48.07 AM,125,11,Saturday,6,11,February
5582,2471,11-02-2023,11.48.07 AM,125,11,Saturday,6,11,February
5583,2471,11-02-2023,11.48.07 AM,109,11,Saturday,6,11,February
5584,2471,11-02-2023,11.48.07 AM,105,11,Saturday,6,11,February
5585,2472,11-02-2023,11.53.20 AM,108,11,Saturday,6,11,February
5586,2473,11-02-2023,12.00.54 PM,123,12,Saturday,6,11,February
5587,2474,11-02-2023,12.02.54 PM,103,12,Saturday,6,11,February
5588,2475,11-02-2023,12.08.37 PM,118,12,Saturday,6,11,February
5589,2476,11-02-2023,12.11.27 PM,125,12,Saturday,6,11,February
5590,2476,11-02-2023,12.11.27 PM,109,12,Saturday,6,11,February
5591,2477,11-02-2023,12.20.06 PM,103,12,Saturday,6,11,February
5592,2477,11-02-2023,12.20.06 PM,106,12,Saturday,6,11,February
5593,2478,11-02-2023,12.27.39 PM,113,12,Saturday,6,11,February
5594,2478,11-02-2023,12.27.39 PM,105,12,Saturday,6,11,February
5595,2479,11-02-2023,12.35.27 PM,101,12,Saturday,6,11,February
5596,2479,11-02-2023,12.35.27 PM,108,12,Saturday,6,11,February
5597,2479,11-02-2023,12.35.27 PM,108,12,Saturday,6,11,February
5598,2479,11-02-2023,12.35.27 PM,114,12,Saturday,6,11,February
5599,2479,11-02-2023,12.35.27 PM,132,12,Saturday,6,11,February
5600,2480,11-02-2023,12.42.27 PM,113,12,Saturday,6,11,February
5601,2481,11-02-2023,12.54.36 PM,108,12,Saturday,6,11,February
5602,2481,11-02-2023,12.54.36 PM,123,12,Saturday,6,11,February
5603,2482,11-02-2023,12.55.29 PM,119,12,Saturday,6,11,February
5604,2483,11-02-2023,12.56.55 PM,113,12,Saturday,6,11,February
5605,2484,11-02-2023,1.14.20 PM,129,13,Saturday,6,11,February
5606,2485,11-02-2023,1.22.08 PM,124,13,Saturday,6,11,February
5607,2485,11-02-2023,1.22.08 PM,117,13,Saturday,6,11,February
5608,2485,11-02-2023,1.22.08 PM,129,13,Saturday,6,11,February
5609,2485,11-02-2023,1.22.08 PM,113,13,Saturday,6,11,February
5610,2486,11-02-2023,1.30.45 PM,102,13,Saturday,6,11,February
5611,2486,11-02-2023,1.30.45 PM,103,13,Saturday,6,11,February
5612,2486,11-02-2023,1.30.45 PM,122,13,Saturday,6,11,February
5613,2486,11-02-2023,1.30.45 PM,131,13,Saturday,6,11,February
5614,2487,11-02-2023,1.34.18 PM,NULL,13,Saturday,6,11,February
5615,2488,11-02-2023,1.43.20 PM,101,13,Saturday,6,11,February
5616,2488,11-02-2023,1.43.20 PM,117,13,Saturday,6,11,February
5617,2488,11-02-2023,1.43.20 PM,118,13,Saturday,6,11,February
5618,2488,11-02-2023,1.43.20 PM,106,13,Saturday,6,11,February
5619,2489,11-02-2023,1.52.56 PM,108,13,Saturday,6,11,February
5620,2490,11-02-2023,1.58.36 PM,104,13,Saturday,6,11,February
5621,2491,11-02-2023,2.00.00 PM,124,14,Saturday,6,11,February
5622,2491,11-02-2023,2.00.00 PM,109,14,Saturday,6,11,February
5623,2491,11-02-2023,2.00.00 PM,112,14,Saturday,6,11,February
5624,2491,11-02-2023,2.00.00 PM,121,14,Saturday,6,11,February
5625,2491,11-02-2023,2.00.00 PM,105,14,Saturday,6,11,February
5626,2491,11-02-2023,2.00.00 PM,106,14,Saturday,6,11,February
5627,2492,11-02-2023,2.20.32 PM,101,14,Saturday,6,11,February
5628,2493,11-02-2023,2.40.54 PM,107,14,Saturday,6,11,February
5629,2493,11-02-2023,2.40.54 PM,104,14,Saturday,6,11,February
5630,2494,11-02-2023,2.41.21 PM,102,14,Saturday,6,11,February
5631,2495,11-02-2023,2.50.55 PM,109,14,Saturday,6,11,February
5632,2496,11-02-2023,3.02.30 PM,125,15,Saturday,6,11,February
5633,2496,11-02-2023,3.02.30 PM,125,15,Saturday,6,11,February
5634,2496,11-02-2023,3.02.30 PM,127,15,Saturday,6,11,February
5635,2497,11-02-2023,3.12.46 PM,116,15,Saturday,6,11,February
5636,2497,11-02-2023,3.12.46 PM,125,15,Saturday,6,11,February
5637,2497,11-02-2023,3.12.46 PM,129,15,Saturday,6,11,February
5638,2497,11-02-2023,3.12.46 PM,113,15,Saturday,6,11,February
5639,2498,11-02-2023,3.23.21 PM,108,15,Saturday,6,11,February
5640,2499,11-02-2023,4.34.30 PM,122,16,Saturday,6,11,February
5641,2500,11-02-2023,5.00.13 PM,124,17,Saturday,6,11,February
5642,2501,11-02-2023,5.00.41 PM,105,17,Saturday,6,11,February
5643,2502,11-02-2023,5.08.01 PM,108,17,Saturday,6,11,February
5644,2502,11-02-2023,5.08.01 PM,124,17,Saturday,6,11,February
5645,2502,11-02-2023,5.08.01 PM,127,17,Saturday,6,11,February
5646,2503,11-02-2023,5.08.24 PM,120,17,Saturday,6,11,February
5647,2503,11-02-2023,5.08.24 PM,132,17,Saturday,6,11,February
5648,2504,11-02-2023,5.12.25 PM,113,17,Saturday,6,11,February
5649,2504,11-02-2023,5.12.25 PM,119,17,Saturday,6,11,February
5650,2505,11-02-2023,5.22.02 PM,117,17,Saturday,6,11,February
5651,2505,11-02-2023,5.22.02 PM,128,17,Saturday,6,11,February
5652,2506,11-02-2023,5.44.46 PM,104,17,Saturday,6,11,February
5653,2506,11-02-2023,5.44.46 PM,108,17,Saturday,6,11,February
5654,2506,11-02-2023,5.44.46 PM,125,17,Saturday,6,11,February
5655,2506,11-02-2023,5.44.46 PM,113,17,Saturday,6,11,February
5656,2507,11-02-2023,5.47.02 PM,104,17,Saturday,6,11,February
5657,2507,11-02-2023,5.47.02 PM,126,17,Saturday,6,11,February
5658,2507,11-02-2023,5.47.02 PM,109,17,Saturday,6,11,February
5659,2507,11-02-2023,5.47.02 PM,120,17,Saturday,6,11,February
5660,2508,11-02-2023,5.47.30 PM,126,17,Saturday,6,11,February
5661,2508,11-02-2023,5.47.30 PM,109,17,Saturday,6,11,February
5662,2509,11-02-2023,5.49.56 PM,117,17,Saturday,6,11,February
5663,2510,11-02-2023,5.53.00 PM,116,17,Saturday,6,11,February
5664,2511,11-02-2023,6.00.12 PM,109,18,Saturday,6,11,February
5665,2511,11-02-2023,6.00.12 PM,129,18,Saturday,6,11,February
5666,2511,11-02-2023,6.00.12 PM,113,18,Saturday,6,11,February
5667,2512,11-02-2023,6.02.54 PM,107,18,Saturday,6,11,February
5668,2512,11-02-2023,6.02.54 PM,109,18,Saturday,6,11,February
5669,2512,11-02-2023,6.02.54 PM,129,18,Saturday,6,11,February
5670,2512,11-02-2023,6.02.54 PM,120,18,Saturday,6,11,February
5671,2513,11-02-2023,6.21.25 PM,120,18,Saturday,6,11,February
5672,2514,11-02-2023,6.25.46 PM,109,18,Saturday,6,11,February
5673,2514,11-02-2023,6.25.46 PM,105,18,Saturday,6,11,February
5674,2515,11-02-2023,6.46.12 PM,103,18,Saturday,6,11,February
5675,2515,11-02-2023,6.46.12 PM,112,18,Saturday,6,11,February
5676,2515,11-02-2023,6.46.12 PM,120,18,Saturday,6,11,February
5677,2515,11-02-2023,6.46.12 PM,132,18,Saturday,6,11,February
5678,2516,11-02-2023,6.50.33 PM,102,18,Saturday,6,11,February
5679,2516,11-02-2023,6.50.33 PM,126,18,Saturday,6,11,February
5680,2517,11-02-2023,6.56.35 PM,130,18,Saturday,6,11,February
5681,2518,11-02-2023,7.02.19 PM,116,19,Saturday,6,11,February
5682,2518,11-02-2023,7.02.19 PM,118,19,Saturday,6,11,February
5683,2518,11-02-2023,7.02.19 PM,131,19,Saturday,6,11,February
5684,2518,11-02-2023,7.02.19 PM,123,19,Saturday,6,11,February
5685,2519,11-02-2023,7.04.08 PM,113,19,Saturday,6,11,February
5686,2519,11-02-2023,7.04.08 PM,122,19,Saturday,6,11,February
5687,2520,11-02-2023,7.06.07 PM,127,19,Saturday,6,11,February
5688,2521,11-02-2023,7.11.58 PM,113,19,Saturday,6,11,February
5689,2521,11-02-2023,7.11.58 PM,120,19,Saturday,6,11,February
5690,2522,11-02-2023,7.25.46 PM,125,19,Saturday,6,11,February
5691,2522,11-02-2023,7.25.46 PM,111,19,Saturday,6,11,February
5692,2522,11-02-2023,7.25.46 PM,121,19,Saturday,6,11,February
5693,2522,11-02-2023,7.25.46 PM,106,19,Saturday,6,11,February
5694,2523,11-02-2023,7.30.16 PM,125,19,Saturday,6,11,February
5695,2523,11-02-2023,7.30.16 PM,128,19,Saturday,6,11,February
5696,2523,11-02-2023,7.30.16 PM,106,19,Saturday,6,11,February
5697,2523,11-02-2023,7.30.16 PM,132,19,Saturday,6,11,February
5698,2524,11-02-2023,7.31.47 PM,124,19,Saturday,6,11,February
5699,2524,11-02-2023,7.31.47 PM,125,19,Saturday,6,11,February
5700,2524,11-02-2023,7.31.47 PM,112,19,Saturday,6,11,February
5701,2524,11-02-2023,7.31.47 PM,106,19,Saturday,6,11,February
5702,2525,11-02-2023,7.32.54 PM,126,19,Saturday,6,11,February
5703,2526,11-02-2023,7.36.30 PM,107,19,Saturday,6,11,February
5704,2526,11-02-2023,7.36.30 PM,125,19,Saturday,6,11,February
5705,2527,11-02-2023,7.53.46 PM,101,19,Saturday,6,11,February
